SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
3896.145,Đường Hoàng Văn Thụ,Phường 4 Quận Tân Bình,Quận Tân Bình,3,1,0,1,3,0,0,0,6,2,10.7959304,106.6569356,55
4500.24,Đường Lê Văn Quới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,2,10.776182,106.6109757,55
3300,Đường Hà Đặc,Phường Trung Mỹ Tây Quận 12,Quận 12,3,0,0,1,1.5,0,0,0,6,3,10.849895,106.6168641,55
3701.5,Đường Hà Đặc,Phường Trung Mỹ Tây Quận 12,Quận 12,3,1,1,1,1,0,0,0,6,3,10.849895,106.6168641,55
3600.36,Đường Gò Dầu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,2,1,1,1,2,0,0,0,6,2,10.7947853,106.6217612,55.1
6593.62,Đường Nguyễn Xí,Phường 13 Quận Bình Thạnh,Quận Bình Thạnh,3,0,0,0,3,0,0,0,6,3,10.8188172,106.7045884,55.6
4701.51,Đường Phó Cơ Điều,Phường 6 Quận 11,Quận 11,2,0,0,0,2,0,0,0,6,2,10.7589972,106.6570789,55.9
2029.17,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,1,1,0,1,1,0,0,0,6,3,10.6757496,106.6984223,55.9
1716.75,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,6,2,10.6757496,106.6984223,56
1473.732,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,1,0,0,0,1.5,0,0,0,6,2,10.6757496,106.6984223,56
3206.1288,Đường Hiệp Thành 45,Phường Hiệp Thành Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,6,2,10.8703992,106.6465767,56.1
2745.96,Đường Quốc lộ 1A,Phường An Phú Đông Quận 12,Quận 12,1,1,0,1,1,0,0,0,6,1,10.8541976,106.6910748,56.1
5400.9,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,1,0,0,0,2,0,0,0,6,2,10.7578668,106.6354362,56.4
2627.25,Đường Số 10,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,6,1,10.7918334,106.5936864,56.5
3862.64,Đường Số 1,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,1.5,0,0,0,6,1,10.7841173,106.6058628,56.9
1993.35,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6949611,106.7401168,57
5449.23,Đường QL13 Cũ,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,3,1,0,1,2,0,0,1,6,4,10.8489663,106.7206215,57.3
7408.89,Đường Ngô Tất Tố,Phường 22 Quận Bình Thạnh,Quận Bình Thạnh,1,0,0,1,1,0,0,0,6,1,10.7933816,106.7188754,57.3
7616.98,Đường Phan Văn Trị,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,3,0,0,1,3,0,0,1,6,3,10.8204879,106.6940915,57.4
4830.048,Đường Chu Văn An,Phường 12 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,1,2,0,0,0,6,2,10.8122091,106.6994073,57.5
4552.753,Đường Lý Chính Thắng,Phường 8 Quận 3,Quận 3,2,0,0,0,2,0,0,0,6,2,10.7427341,106.6393392,57.7
3975.53,Đường Số 9,Phường Linh Chiểu Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,1,1,1,0,0,0,6,6,10.8542112,106.7626813,57.7
1758.3201,Đường Số 28,Phường 6 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,2,0,0,0,6,2,10.8448952,106.6828004,57.9
3801,Đường Số 47,Phường 10 Quận 6,Quận 6,2,0,0,0,2,0,0,0,6,2,10.7319733,106.6270219,58
2465,Đường Hiệp Thành 13,Phường Hiệp Thành Quận 12,Quận 12,1,0,0,1,1.5,0,0,0,6,1,10.8755144,106.6362271,58
2288.98041,Đường Ấp Mới 2,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,3,1,0,1,2.5,0,0,0,6,2,10.8634256,106.6085058,58.2
3783,Đường Số 5,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,6,1,0,1,1.5,0,0,0,6,6,10.8061518,106.602158,58.2
6349.06375,Đường Võ Văn Ngân,Phường Bình Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,3,1,1,1,1,0,0,0,6,6,10.845424,106.7664221,58.2
4005.21,Đường Số 22,Phường Linh Đông Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1.5,0,0,0,6,2,10.8518876,106.7454564,58.3
2085.216,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,1,1,0,1,3,0,0,1,6,3,10.7578668,106.6354362,58.4
3600,Đường số 6,Phường 4 Quận 4,Quận 4,3,1,0,1,3.5,0,0,1,6,3,10.7555226,106.7027869,58.6
7736.66,Đường Số 8,Phường Trường Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,9,1,1,1,1,0,0,0,6,8,10.8422661,106.7570208,58.7
2746.8,Đường Số 14B,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,2,10.7826097,106.6143258,58.8
3557.56,Đường Lê Văn Lương,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,1,0,0,0,6,2,10.7200389,106.7001786,58.9
2768.3,Đường ấp Mỹ Huê,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,2,10.8634256,106.6085058,58.9
2856.65,Đường ấp Mỹ Huê,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,1,10.8634256,106.6085058,58.9
5233.572,Đường Lê Văn Sỹ,Phường 13 Quận Phú Nhuận,Quận Phú Nhuận,3,0,0,0,2.5,0,0,0,6,3,10.7893937,106.6750618,59
3039.6696,Đường Hương Lộ 2,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,1.5,0,0,0,6,2,10.7694645,106.6127274,59
2202.724,Đường số 6,Phường Hiệp Bình Chánh Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,1,1,3,0,0,0,6,2,10.8300283,106.7220192,59.1
2446.74,Đường Quốc lộ 1A,Phường An Phú Đông Quận 12,Quận 12,2,1,0,1,2,0,0,0,6,3,10.8541976,106.6910748,59.1
2233.98,Đường T15,Phường An Phú Đông Quận 12,Quận 12,2,1,0,1,1.5,0,0,0,6,3,10.8618441,106.6981061,59.1
4137,Đường Thương Mại 1,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,1,10.8634256,106.6085058,59.1
1322.39,Đường ấp Thới Tây 2,Xã Tân Hiệp Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,1,10.9078504,106.5971484,59.3
7608.19,Đường Lê Lai,Phường 4 Quận Gò Vấp,Quận Gò Vấp,1,0,0,0,1,0,0,0,6,1,10.8224502,106.6855684,59.3
1900.40025,Đường Phan Anh,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,3,0,0,0,6,2,10.7614082,106.6242819,59.4
7024.752,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,1,1,1,1,2.5,0,0,0,6,2,10.7578668,106.6354362,59.4
4999.62,Đường Phú Thọ Hòa,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,1,1,1,2,0,0,0,6,2,10.7847065,106.6269418,59.4
3607.821,Đường Lũy Bán Bích,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,2,0,0,1,2,0,0,0,6,2,10.7802119,106.6357701,59.5
3709.0305,Đường Lũy Bán Bích,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,6,2,10.7802119,106.6357701,59.5
6498.64264,Đường Minh Phụng,Phường 2 Quận 11,Quận 11,1,1,0,1,2.5,0,0,0,6,1,10.7587438,106.6438937,59.8
7953.4,Đường Lý Phục Man,Phường Bình Thuận Quận 7,Quận 7,2,1,0,1,2,0,0,0,6,2,10.7431383,106.7260136,59.8
1689.6,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,3,0,0,0,6,4,10.6949611,106.7401168,60
3750,Đường Số 47,Phường 10 Quận 6,Quận 6,2,1,0,1,2,0,0,0,6,2,10.7319733,106.6270219,60
3790.31796,Đường Lê Văn Khương,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,1.5,0,0,0,6,2,10.8790268,106.6376653,60
3613.59219,Đường 26 Tháng 3,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,0,1,1.5,0,0,0,6,1,10.801901,106.604118,60
3174,Đường số 21,Phường Long Thạnh Mỹ Quận 9,Quận 9,1,1,0,0,1,0,0,0,6,2,10.8417824,106.8298519,60
3788.6296,Đường Số 27,Phường 6 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2,0,0,0,6,2,10.8424519,106.6795227,60.2
4095.49984,Đường Số 28,Phường 6 Quận Gò Vấp,Quận Gò Vấp,2,1,1,1,2,0,0,0,6,2,10.8448952,106.6828004,60.2
6644.403,Đường Võ Văn Kiệt,Phường 1 Quận 5,Quận 5,4,1,1,1,2.5,0,0,1,6,2,10.751732,106.6839412,60.3
5698.35,Đường Trương Đăng Quế,Phường 3 Quận Gò Vấp,Quận Gò Vấp,4,1,0,1,2,0,0,0,6,4,10.8133969,106.6829727,60.3
10057.344,Đường Nguyễn Văn Cừ,Phường 2 Quận 5,Quận 5,2,0,0,0,2,0,0,0,6,2,10.7574881,106.6847143,60.4
4077.7,Đường Thới An 11,Phường Thới An Quận 12,Quận 12,1,1,0,1,1,0,0,0,6,1,10.8808012,106.6497199,60.5
6397.78,Đường Trương Công Định,Phường 13 Quận Tân Bình,Quận Tân Bình,3,1,1,1,3,0,0,0,6,3,10.8012812,106.6419371,60.7
4461.45,Đường Phạm Văn Chí,Phường 7 Quận 6,Quận 6,3,1,1,1,2.5,0,0,0,6,3,10.7406077,106.6393087,60.7
3374.92,Đường Đông Hưng Thuận 40,Phường Tân Hưng Thuận Quận 12,Quận 12,1,1,0,1,1,0,0,0,6,2,10.8302,106.62662,60.7
1386.24,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6757496,106.6984223,60.8
5794.24,Đường Nguyễn Văn Luông,Phường 12 Quận 6,Quận 6,2,0,0,0,2,0,0,0,6,2,10.7534222,106.6345215,60.8
2839.36,Đường Lê Ngung,Phường Tân Tạo A Quận Bình Tân,Quận Bình Tân,2,1,0,1,1,0,0,0,6,1,10.7452263,106.5817321,60.8
2632.64,Đường Ấp 3,Xã Xuân Thới Sơn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,6,2,10.8770923,106.5804707,60.8
2918.4,Đường Đông Hưng Thuận 40,Phường Tân Hưng Thuận Quận 12,Quận 12,1,1,0,1,1,0,0,0,6,2,10.8302,106.62662,60.8
3617.6,Đường ấp Mỹ Huê,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,6,2,10.8634256,106.6085058,60.8
3306.87,Đường Số 14,Phường Linh Đông Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1.5,0,0,0,6,1,10.8518876,106.7454564,60.9
3690.5,Đường Số 7,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,1,1,1,0,0,0,6,2,10.8630869,106.7756773,61
4963.32,Đường Tú Xương,Phường Hiệp Phú Quận 9,Quận 9,1,1,0,1,1,0,0,0,6,1,10.8400349,106.7720412,61.2
5000.5296,Đường Số 4,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,2,10.7430253,106.6174523,61.4
5724.9064,Đường Lý Thường Kiệt,Phường 8 Quận Tân Bình,Quận Tân Bình,1,1,0,1,2,0,0,0,6,1,10.7900793,106.6524429,61.4
6256.66,Đường Số 6,Phường Trường Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1,0,0,0,6,2,10.8422661,106.7570208,61.4
4702.98,Đường Gò Dầu,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,1,1,0,1,1,0,0,0,6,2,10.7947853,106.6217612,61.8
5413.68,Đường Số 17,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,1,1,1,0,0,0,6,2,10.8630869,106.7756773,61.8
6120,Đường Lý Nam Đế,Phường 7 Quận 11,Quận 11,2,1,1,1,3,0,0,0,6,2,10.7607223,106.6596551,61.9
1481.8,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,1,0,0,0,6,3,10.6757496,106.6984223,62
6495.36056,Đường số 12,Phường 4 Quận 4,Quận 4,1,1,0,1,2,0,0,0,6,2,10.7555379,106.703724,62.2
2398.55,Đường ấp Mỹ Huê,Xã Trung Chánh Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,1,10.8634256,106.6085058,62.3
2789.28,Đường Số 8,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,0,1,1.5,0,0,0,6,6,10.8630869,106.7756773,62.4
4401.1968,Đường Phạm Văn Chí,Phường 7 Quận 6,Quận 6,1,0,0,0,2,0,0,0,6,2,10.7406077,106.6393087,62.6
1862,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,6,1,10.7320375,106.6155543,62.6
4473.4599,Đường Phan Huy Ích,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,2.5,0,0,0,6,2,10.8373485,106.6362851,62.7
4953.86613,Đường Nguyễn Trọng Tuyển,Phường 1 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2.5,0,0,0,6,3,10.794846,106.6671096,62.8
5625.906,Đường Nguyễn Văn Tố,Phường Tân Thành Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,6,3,10.7924527,106.6335176,62.9
4991.6574,Đường Lê Cảnh Tuân,Phường Phú Thọ Hòa Quận Tân Phú,Quận Tân Phú,2,1,0,1,2,0,0,0,6,2,10.7844544,106.6266979,62.9
6695.06148,Đường Nguyễn Thượng Hiền,Phường 5 Quận Phú Nhuận,Quận Phú Nhuận,2,0,0,0,2,0,0,0,6,2,10.8057383,106.6841756,62.9
1350.3,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,3,0,0,0,6,3,10.6949611,106.7401168,63
1299.9,Đường Đào Tông Nguyên,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,3,1,1,1,3,0,0,0,6,2,10.68377,106.7491203,63
1589.7,Đường Cát Lợi,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,3,1,0,1,3,0,0,0,6,2,10.7015332,106.7390147,63
1629.6,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,3,0,0,0,6,3,10.6949611,106.7401168,63
3644.16726,Đường Số 8,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,1,1,2.5,0,0,0,6,2,10.7964025,106.6087734,63.1
6810.6496,Đường Hoa Đào,Phường 2 Quận Phú Nhuận,Quận Phú Nhuận,3,0,0,0,2.5,0,0,0,6,3,10.7978136,106.6872318,63.2
2785.2,Đường Thới An 10,Phường Thới An Quận 12,Quận 12,1,1,0,1,1,0,0,0,6,2,10.8850248,106.651455,63.3
2149.36,Đường Dương Thị Mười,Phường Tân Thới Hiệp Quận 12,Quận 12,1,0,0,0,2,0,0,0,6,2,10.8600016,106.6308725,63.5
2222.5,Đường Ấp Tam Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,3,1,0,1,1,0,0,0,6,2,10.8887467,106.6102118,63.5
2381.25,Đường Ấp Tam Đông,Xã Thới Tam Thôn Huyện Hóc Môn,Huyện Hóc Môn,1,1,0,1,1,0,0,0,6,2,10.8887467,106.6102118,63.5
5489.01,Đường Số 10,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,1,1,2,0,0,0,6,3,10.8630869,106.7756773,63.9
15500.8,Đường Trần Huy Liệu,Phường 15 Quận Phú Nhuận,Quận Phú Nhuận,2,0,0,0,3.5,0,1,0,6,3,10.7932746,106.6779176,64
5862.1338,Đường Nguyễn Văn Luông,Phường 12 Quận 6,Quận 6,3,1,0,1,3,0,0,1,6,4,10.7534222,106.6345215,64
3412.2,Đường Thành Mỹ,Phường 8 Quận Tân Bình,Quận Tân Bình,2,1,1,1,2.5,0,0,0,6,3,10.7814372,106.6535674,64
1770.3,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,2,0,0,0,6,2,10.6757496,106.6984223,64
2099.2,Đường Quốc Lộ 1,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,6,3,10.8139762,106.5942042,64
4600.9315,Đường Quang Trung,Phường 8 Quận Gò Vấp,Quận Gò Vấp,1,1,0,1,1.5,0,0,0,6,1,10.8426119,106.6426925,64
3717.18,Đường Cầu Xây 2,Phường Tân Phú Quận 9,Quận 9,1,1,1,1,1,0,0,0,6,2,10.7251178,106.7282506,64.2
4201.12,Đường Kênh Nước Đen,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,3,10.7920647,106.6033547,64.3
4346.68,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,1,1,1,1,1,0,0,0,6,2,10.7320375,106.6155543,64.3
7239.96,Đường Đinh Tiên Hoàng,Phường Đa Kao Quận 1,Quận 1,2,1,1,1,2,0,0,0,6,3,10.7859421,106.702799,64.4
3160.188,Đường 26 Tháng 3,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,2,1,0,1,2,0,0,0,6,2,10.801901,106.604118,64.5
4068,Đường Phan Cát Tựu,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,0,0,0,2,0,0,0,6,2,10.7466006,106.6191425,64.6
3531.476,Đường ấp Tiền Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,0,6,3,10.8403492,106.5996544,64.7
5000.604,Đường Nguyễn Trọng Trí,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2.5,0,0,0,6,2,10.7410849,106.615346,64.9
2739.744,Đường Ấp 2,Xã Xuân Thới Sơn Huyện Hóc Môn,Huyện Hóc Môn,2,0,0,0,2,0,0,0,6,3,10.8770923,106.5804707,64.9
2746.755,Đường Hiệp Thành 31,Phường Hiệp Thành Quận 12,Quận 12,2,1,0,1,2,0,0,0,6,2,10.8750177,106.6466648,65
3520.8,Đường Số 8,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,2,1,1,1,1,0,0,0,6,2,10.7926963,106.5912822,65.2
3939.2766,Đường Trường Lưu,Phường Long Trường Quận 9,Quận 9,4,1,0,1,1.5,0,0,0,6,3,10.7971015,106.8234697,65.3
6267.6,Đường Trần Thánh Tông,Phường 15 Quận Tân Bình,Quận Tân Bình,2,1,0,1,2.5,0,0,0,6,3,10.8284404,106.6392641,65.5
3284.82,Đường Số 12,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,6,1,10.7956389,106.6066999,65.5
3609.05,Đường Tô Ký,Phường Tân Chánh Hiệp Quận 12,Quận 12,2,0,0,1,1,0,0,0,6,1,10.8544446,106.6252083,65.5
4579.23375,Đường Bà Hom,Phường 13 Quận 6,Quận 6,3,1,0,1,3,0,0,0,6,3,10.755047,106.6294483,65.7
5936.875,Đường Lê Quang Định,Phường 7 Quận Bình Thạnh,Quận Bình Thạnh,2,0,0,0,2,0,0,0,6,2,10.8073614,106.6922178,65.7
4336.22,Đường Số 18,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,1,1,0,1,1,0,0,0,6,4,10.7734771,106.7647814,65.8
1255.28,Đường Lê Văn Lương,Xã Nhơn Đức Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,3,0,0,0,6,3,10.6757496,106.6984223,66
1851.3,Đường Phạm Hữu Lầu,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,2,0,0,0,6,2,10.7000121,106.719199,66
3388.8,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,6,3,10.7611474,106.6079607,66.2
4600.9,Đường QL13,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1,0,0,0,6,1,10.8489663,106.7206215,66.2
3500.64,Đường Miếu Gò Xoài,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,1.5,0,0,0,6,2,10.7796687,106.6080859,66.3
7173.66,Đường Linh Trung,Phường Linh Trung Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1,0,0,0,6,1,10.8630869,106.7756773,66.3
3390.5508,Đường Lã Xuân Oai,Phường Long Trường Quận 9,Quận 9,3,1,1,1,3,0,0,0,6,4,10.8263439,106.8068663,66.6
5102.2125,Đường Lê Văn Sỹ,Phường 13 Quận 3,Quận 3,3,1,0,1,3,0,0,0,6,2,10.7893937,106.6750618,66.6
5943.96,Đường Tân Phước,Phường 6 Quận 10,Quận 10,2,0,0,0,2,0,0,0,6,2,10.7614672,106.6622882,66.6
4252.5,Đường Số 19,Phường Linh Chiểu Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1,0,0,0,6,2,10.8542112,106.7626813,66.7
5397.52,Đường Số 1,Phường 4 Quận Gò Vấp,Quận Gò Vấp,2,0,0,0,2,0,0,0,6,1,10.8221765,106.6832511,66.8
2291.24,Đường Tây Lân,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,6,1,1,1,1,0,0,0,6,6,10.7708746,106.5886503,66.8
2638.6,Đường Gò Cát,Phường Phú Hữu Quận 9,Quận 9,5,1,1,1,1,0,0,0,6,5,10.7917144,106.7978593,66.8
3100.5,Đường Huỳnh Thị hai,Phường Tân Chánh Hiệp Quận 12,Quận 12,1,1,0,1,1.5,0,0,0,6,2,10.8674793,106.6308264,66.9
5347.98,Đường Âu Cơ,Phường 10 Quận Tân Bình,Quận Tân Bình,3,1,0,1,3,0,0,1,6,3,10.7752404,106.6476646,67
4938.56,Đường Nguyễn Duy Trinh,Phường Phú Hữu Quận 9,Quận 9,1,0,0,0,1,0,0,0,6,2,10.7906873,106.7865545,67.1
3610.53,Đường Phạm Văn Chí,Phường 7 Quận 6,Quận 6,1,1,1,1,2,0,0,0,6,1,10.7406077,106.6393087,67.2
6881.28,Đường Số 10,Phường Tam Bình Thành phố Thủ Đức,Thành phố Thủ Đức,1,1,0,1,1.5,0,0,0,6,2,10.8678708,106.7348233,67.2
2762.7685,Đường Đào Sư Tích,Xã Phước Lộc Huyện Nhà Bè,Huyện Nhà Bè,2,1,0,1,1.5,0,0,0,6,2,10.6991989,106.6826113,67.5
3044.25,Khu Phố 2,Xã Hóc Môn Huyện Hóc Môn,Huyện Hóc Môn,1,0,0,0,1,0,0,0,6,2,10.8634256,106.6085058,67.5
4460.904,Đường Lạc Long Quân,Phường 3 Quận 11,Quận 11,2,1,0,1,2,0,0,0,6,2,10.7578668,106.6354362,67.6
3075.89724,Đường Số 19,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,2,1,0,1,2,0,0,1,6,3,10.8489663,106.7206215,67.8
3301.5836,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,2,0,0,0,6,1,10.7611474,106.6079607,67.8
4271.4,Đường Hương Lộ 2,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,1,1,1,1,1.5,0,0,0,6,2,10.7694645,106.6127274,67.8
4382.28,Đường Hoàng Ngân,Phường 16 Quận 8,Quận 8,2,0,0,1,2,0,0,1,6,2,10.7129189,106.6224876,67.9
4512.4,Đường Huỳnh Tấn Phát,Thị trấn Nhà Bè Huyện Nhà Bè,Huyện Nhà Bè,3,0,0,1,2,0,1,0,6,4,10.6949611,106.7401168,68
3369.6,Đường Bùi Tư Toàn,Phường An Lạc Quận Bình Tân,Quận Bình Tân,1,1,1,1,2,0,0,0,6,1,10.7320375,106.6155543,68
6500.8,Đường Nguyễn Thái Sơn,Phường 3 Quận Gò Vấp,Quận Gò Vấp,3,0,1,0,1.5,0,0,0,6,3,10.8236122,106.6860263,68
3399.68,Đường Mã Lò,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,1.5,0,0,0,6,2,10.7595344,106.6056798,68
6031.2,Đường Nguyễn Kiệm,Phường 3 Quận Gò Vấp,Quận Gò Vấp,1,1,1,1,1.5,0,0,0,6,1,10.8260016,106.6798526,68
3200.4222,Đường Trương Phước Phan,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,1,0,0,0,1.5,0,0,0,6,2,10.7654651,106.6131027,68.1
4388.8,Đường Huỳnh Tấn Phát,Phường Phú Mỹ Quận 7,Quận 7,3,1,0,1,2,0,0,0,6,3,10.7086888,106.7342406,68.2
3852.212,Đường Âu Cơ,Phường 10 Quận Tân Bình,Quận Tân Bình,1,1,0,1,2,0,0,0,6,1,10.7752404,106.6476646,68.2
4774,Đường 29,Phường Bình Trưng Tây Quận 2,Quận 2,4,1,0,1,1,0,0,0,6,4,10.7863513,106.764021,68.2
3198.111,Đường Số 18C,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,1,1,0,1,1,0,0,0,6,2,10.7790257,106.5982508,68.2
7486.8,Đường Tân Trụ,Phường 15 Quận Tân Bình,Quận Tân Bình,3,1,0,1,2,0,0,0,6,3,10.8240696,106.6318269,68.3
1792.153,Đường Chiến Lược,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,0,1,2.5,0,0,0,6,2,10.7615561,106.6177738,68.4
4048.52,Đường Lê Tấn Bê,Phường An Lạc Quận Bình Tân,Quận Bình Tân,2,1,1,1,1.5,0,0,0,6,3,10.7149532,106.6047721,68.4
2216.16,Đường Huỳnh Tấn Phát,Xã Phú Xuân Huyện Nhà Bè,Huyện Nhà Bè,2,1,1,1,1,0,0,0,6,2,10.6811366,106.7469762,68.4
3231.249,Đường Quang Trung,Phường 10 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,3,0,0,0,6,3,10.8379313,106.6523565,68.5
4013.1,Đường Đình Phong Phú,Phường Tăng Nhơn Phú B Quận 9,Quận 9,2,1,0,1,3,0,0,0,6,2,10.8336485,106.7833784,68.6
4386.86298,Đường Chiến lược,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,2,1,1,1,1,0,0,0,6,2,10.7611474,106.6079607,68.6
